Date,Site,Transect,Round,Long_Station,Size_class_mm,Category_total
11/2/2020,Upper Mainstem eFishing,3,1,6,32,21
11/2/2020,Upper Mainstem eFishing,3,1,6,22.6,16
11/2/2020,Upper Mainstem eFishing,3,1,6,16,15
11/2/2020,Upper Mainstem eFishing,3,1,6,11.3,9
11/2/2020,Upper Mainstem eFishing,3,1,6,8,5
11/2/2020,Upper Mainstem eFishing,3,1,6,5.6,0
11/2/2020,Upper Mainstem eFishing,3,1,6,4,2
11/2/2020,Upper Mainstem eFishing,3,1,6,2.8,0
11/2/2020,Upper Mainstem eFishing,3,1,6,2,0
11/2/2020,Upper Mainstem eFishing,3,1,6,1.9,20
3/2/2021,Upper Mainstem eFishing,1,2,6,256,0
3/2/2021,Upper Mainstem eFishing,1,2,6,180,0
3/2/2021,Upper Mainstem eFishing,1,2,6,128,1
3/2/2021,Upper Mainstem eFishing,1,2,6,90,6
3/2/2021,Upper Mainstem eFishing,1,2,6,64,7
3/2/2021,Upper Mainstem eFishing,1,2,6,45,12
3/2/2021,Upper Mainstem eFishing,1,2,6,32,13
3/2/2021,Upper Mainstem eFishing,1,2,6,22.6,15
3/2/2021,Upper Mainstem eFishing,1,2,6,16,9
3/2/2021,Upper Mainstem eFishing,1,2,6,11.3,3
3/2/2021,Upper Mainstem eFishing,1,2,6,8,0
3/2/2021,Upper Mainstem eFishing,1,2,6,5.6,1
3/2/2021,Upper Mainstem eFishing,1,2,6,4,0
3/2/2021,Upper Mainstem eFishing,1,2,6,2.8,0
3/2/2021,Upper Mainstem eFishing,1,2,6,2,0
3/2/2021,Upper Mainstem eFishing,1,2,6,1.9,33
3/2/2021,Upper Mainstem eFishing,2,2,6,256,0
3/2/2021,Upper Mainstem eFishing,2,2,6,180,0
3/2/2021,Upper Mainstem eFishing,2,2,6,128,0
3/2/2021,Upper Mainstem eFishing,2,2,6,90,1
3/2/2021,Upper Mainstem eFishing,2,2,6,64,4
3/2/2021,Upper Mainstem eFishing,2,2,6,45,10
3/2/2021,Upper Mainstem eFishing,2,2,6,32,8
3/2/2021,Upper Mainstem eFishing,2,2,6,22.6,7
3/2/2021,Upper Mainstem eFishing,2,2,6,16,3
3/2/2021,Upper Mainstem eFishing,2,2,6,11.3,6
3/2/2021,Upper Mainstem eFishing,2,2,6,8,5
3/2/2021,Upper Mainstem eFishing,2,2,6,5.6,15
3/2/2021,Upper Mainstem eFishing,2,2,6,4,9
3/2/2021,Upper Mainstem eFishing,2,2,6,2.8,5
3/2/2021,Upper Mainstem eFishing,2,2,6,2,1
3/2/2021,Upper Mainstem eFishing,2,2,6,1.9,26
3/2/2021,Upper Mainstem eFishing,3,2,6,256,0
3/2/2021,Upper Mainstem eFishing,3,2,6,180,0
3/2/2021,Upper Mainstem eFishing,3,2,6,128,0
3/2/2021,Upper Mainstem eFishing,3,2,6,90,1
3/2/2021,Upper Mainstem eFishing,3,2,6,64,4
3/2/2021,Upper Mainstem eFishing,3,2,6,45,6
3/2/2021,Upper Mainstem eFishing,3,2,6,32,11
3/2/2021,Upper Mainstem eFishing,3,2,6,22.6,16
3/2/2021,Upper Mainstem eFishing,3,2,6,16,10
3/2/2021,Upper Mainstem eFishing,3,2,6,11.3,4
3/2/2021,Upper Mainstem eFishing,3,2,6,8,3
3/2/2021,Upper Mainstem eFishing,3,2,6,5.6,0
3/2/2021,Upper Mainstem eFishing,3,2,6,4,2
3/2/2021,Upper Mainstem eFishing,3,2,6,2.8,0
3/2/2021,Upper Mainstem eFishing,3,2,6,2,0
3/2/2021,Upper Mainstem eFishing,3,2,6,1.9,43
6/24/2021,Upper Mainstem eFishing ,1,3,6,256,0
6/24/2021,Upper Mainstem eFishing ,1,3,6,180,0
6/24/2021,Upper Mainstem eFishing ,1,3,6,128,0
6/24/2021,Upper Mainstem eFishing ,1,3,6,90,2
6/24/2021,Upper Mainstem eFishing ,1,3,6,64,9
6/24/2021,Upper Mainstem eFishing ,1,3,6,45,16
6/24/2021,Upper Mainstem eFishing ,1,3,6,32,21
6/24/2021,Upper Mainstem eFishing ,1,3,6,22.6,16
6/24/2021,Upper Mainstem eFishing ,1,3,6,16,4
6/24/2021,Upper Mainstem eFishing ,1,3,6,11.3,2
6/24/2021,Upper Mainstem eFishing ,1,3,6,8,1
6/24/2021,Upper Mainstem eFishing ,1,3,6,5.6,0
6/24/2021,Upper Mainstem eFishing ,1,3,6,4,0
6/24/2021,Upper Mainstem eFishing ,1,3,6,2.8,0
6/24/2021,Upper Mainstem eFishing ,1,3,6,2,0
6/24/2021,Upper Mainstem eFishing ,1,3,6,1.9,29
6/24/2021,Upper Mainstem eFishing ,2,3,6,256,0
6/24/2021,Upper Mainstem eFishing ,2,3,6,180,0
6/24/2021,Upper Mainstem eFishing ,2,3,6,128,0
6/24/2021,Upper Mainstem eFishing ,2,3,6,90,0
6/24/2021,Upper Mainstem eFishing ,2,3,6,64,7
6/24/2021,Upper Mainstem eFishing ,2,3,6,45,7
6/24/2021,Upper Mainstem eFishing ,2,3,6,32,7
6/24/2021,Upper Mainstem eFishing ,2,3,6,22.6,4
6/24/2021,Upper Mainstem eFishing ,2,3,6,16,9
6/24/2021,Upper Mainstem eFishing ,2,3,6,11.3,9
6/24/2021,Upper Mainstem eFishing ,2,3,6,8,3
6/24/2021,Upper Mainstem eFishing ,2,3,6,5.6,10
6/24/2021,Upper Mainstem eFishing ,2,3,6,4,6
6/24/2021,Upper Mainstem eFishing ,2,3,6,2.8,1
6/24/2021,Upper Mainstem eFishing ,2,3,6,2,0
6/24/2021,Upper Mainstem eFishing ,2,3,6,1.9,37
6/24/2021,Upper Mainstem eFishing ,3,3,6,256,0
6/24/2021,Upper Mainstem eFishing ,3,3,6,180,0
6/24/2021,Upper Mainstem eFishing ,3,3,6,128,0
6/24/2021,Upper Mainstem eFishing ,3,3,6,90,1
6/24/2021,Upper Mainstem eFishing ,3,3,6,64,0
6/24/2021,Upper Mainstem eFishing ,3,3,6,45,8
6/24/2021,Upper Mainstem eFishing ,3,3,6,32,11
6/24/2021,Upper Mainstem eFishing ,3,3,6,22.6,15
6/24/2021,Upper Mainstem eFishing ,3,3,6,16,6
6/24/2021,Upper Mainstem eFishing ,3,3,6,11.3,7
6/24/2021,Upper Mainstem eFishing ,3,3,6,8,3
6/24/2021,Upper Mainstem eFishing ,3,3,6,5.6,2
6/24/2021,Upper Mainstem eFishing ,3,3,6,4,2
6/24/2021,Upper Mainstem eFishing ,3,3,6,2.8,0
6/24/2021,Upper Mainstem eFishing ,3,3,6,2,0
6/24/2021,Upper Mainstem eFishing ,3,3,6,1.9,45
